City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Biak,ID,-0.9131,122.8766,79.75,79,94,4.9,overcast clouds
456,Strezhevoy,RU,60.7333,77.5889,71.58,48,14,9.82,few clouds
457,Pemba,MZ,-12.974,40.5178,77.7,69,40,12.66,scattered clouds
458,Hirara,JP,24.8,125.2833,86.27,74,75,17.27,broken clouds
459,Cristinesti,RO,48.1,26.3833,71.91,91,100,8.19,light rain
460,Charlestown,AU,-32.95,151.6667,56.98,59,100,4.0,moderate rain
461,Khandyga,RU,62.6667,135.6,89.06,30,94,8.05,overcast clouds
462,Zyryanka,RU,65.75,150.85,67.06,50,100,6.15,overcast clouds
463,Igarka,RU,67.4667,86.5833,63.57,45,2,6.71,clear sky
464,Viedma,AR,-40.8135,-62.9967,48.43,36,95,10.31,overcast clouds
465,Bhaderwah,IN,32.9784,75.7186,68.05,97,100,2.3,moderate rain
466,Namatanai,PG,-3.6667,152.4333,79.81,81,100,4.21,overcast clouds
467,Westerly,US,41.3776,-71.8273,69.84,93,20,0.0,few clouds
468,Kanniyakumari,IN,8.0833,77.5667,84.61,69,91,22.7,overcast clouds
469,Steinkjer,NO,64.193,11.3851,48.52,73,52,11.25,broken clouds
470,Saint-Georges,GD,12.0564,-61.7485,80.28,83,20,14.97,few clouds
471,Dingle,PH,10.9995,122.6711,83.7,76,100,12.08,overcast clouds
472,Gobabis,NA,-22.45,18.9667,59.65,21,0,11.05,clear sky
473,Boa Vista,BR,2.8197,-60.6733,75.18,88,40,3.44,scattered clouds
474,Inirida,CO,3.8653,-67.9239,69.64,100,51,2.1,broken clouds
475,Tynset,NO,62.2759,10.7824,53.22,84,100,2.44,overcast clouds
476,Amga,RU,60.8953,131.9608,91.36,28,14,7.58,few clouds
477,Ocampo,MX,21.65,-101.5,54.59,83,33,4.63,scattered clouds
478,Buenos Aires,AR,-34.6132,-58.3772,44.91,75,0,5.75,clear sky
479,Coari,BR,-4.085,-63.1414,72.73,86,55,1.07,broken clouds
480,Pindwara,IN,24.8,73.0667,86.05,64,100,17.56,overcast clouds
481,Wanning,CN,18.8003,110.3967,89.87,65,100,6.53,overcast clouds
482,Westport,US,41.1415,-73.3579,73.76,92,1,0.0,clear sky
483,Sao Luiz Gonzaga,BR,-28.4083,-54.9608,38.17,89,100,4.81,overcast clouds
484,Sourpi,GR,39.1,22.9,87.48,51,20,5.75,few clouds
485,Mao,ES,39.8885,4.2658,81.16,54,0,3.44,clear sky
486,Puerto Ayacucho,VE,5.6639,-67.6236,71.87,95,100,2.8,overcast clouds
487,Binzhou,CN,37.3667,118.0167,87.28,63,100,10.36,light rain
488,Dong Hoi,VN,17.4833,106.6,88.68,62,93,13.29,overcast clouds
489,Tuy Hoa,VN,13.0833,109.3,93.07,48,89,11.68,overcast clouds
490,Paso De Los Toros,UY,-32.8167,-56.5167,37.4,87,0,6.96,clear sky
491,Gondanglegi,ID,-7.7479,112.0132,91.17,40,10,3.8,clear sky
492,Agadez,NE,19.75,10.25,95.85,15,6,7.11,clear sky
493,Skvyra,UA,49.7318,29.6657,73.58,77,100,6.82,overcast clouds
494,Kununurra,AU,-15.7667,128.7333,89.58,13,95,6.91,overcast clouds
495,Sisimiut,GL,66.9395,-53.6735,42.96,85,96,22.19,overcast clouds
496,Yeniseysk,RU,58.4497,92.1703,68.02,67,100,4.61,overcast clouds
497,Sao Raimundo Nonato,BR,-9.0153,-42.6994,70.84,59,0,4.74,clear sky
498,Gubkinskiy,RU,64.434,76.5026,70.25,46,27,3.38,scattered clouds
499,Stokmarknes,NO,68.5646,14.9108,49.5,69,40,11.5,scattered clouds
500,Manaira,BR,-7.7061,-38.1544,60.84,97,25,2.26,scattered clouds
501,Clarence Town,AU,-32.5833,151.7833,57.11,51,100,12.93,overcast clouds
502,Vizinga,RU,61.0749,50.1031,72.73,43,100,2.44,overcast clouds
503,Tarko-Sale,RU,64.9225,77.785,69.84,46,35,3.09,scattered clouds
504,Sudislavl,RU,57.8817,41.7083,66.45,87,99,1.86,light rain
505,Kholtoson,RU,50.2981,103.3097,76.44,35,99,7.87,overcast clouds
506,Sibolga,ID,1.7427,98.7792,84.87,64,67,4.56,broken clouds
507,Juruti,BR,-2.1522,-56.0922,74.05,83,9,1.07,clear sky
508,Rocha,UY,-34.4833,-54.3333,37.8,87,52,5.66,light rain
509,Papar,MY,5.7333,115.9333,88.9,64,100,4.56,overcast clouds
510,Vagur,FO,61.4732,-6.8119,50.86,91,100,6.51,overcast clouds
511,Marfino,RU,55.7028,37.3822,78.71,46,0,13.42,clear sky
512,Mora,CM,11.0461,14.1401,76.59,54,30,2.19,scattered clouds
513,Srivardhan,IN,18.0333,73.0167,81.39,84,100,15.64,overcast clouds
514,Arica,CL,-18.475,-70.3042,55.63,82,90,5.75,overcast clouds
515,Jiangyou,CN,31.7667,104.7167,88.23,59,52,4.97,light rain
516,General Roca,AR,-39.0333,-67.5833,36.0,31,100,4.5,overcast clouds
517,Torbay,CA,47.6666,-52.7314,62.76,83,90,13.8,overcast clouds
518,Havelock,US,34.8791,-76.9013,73.92,96,100,7.31,overcast clouds
519,Grand Gaube,MU,-20.0064,57.6608,75.6,57,0,11.01,clear sky
520,Koygorodok,RU,60.445,50.9968,74.19,53,100,5.39,overcast clouds
521,Ventspils,LV,57.3894,21.5606,71.53,53,0,12.66,clear sky
522,Cuamba,MZ,-14.8031,36.5372,79.75,36,0,1.9,clear sky
523,Guadalajara,MX,20.6667,-103.3333,63.77,97,77,1.25,broken clouds
524,Djougou,BJ,9.7085,1.666,73.51,88,66,8.32,broken clouds
525,Howell,US,42.6073,-83.9294,70.95,93,1,4.61,clear sky
526,Obihiro,JP,42.9172,143.2044,85.41,84,95,7.81,overcast clouds
527,Hualmay,PE,-11.0964,-77.6139,61.84,85,56,4.47,broken clouds
528,Sheridan,US,44.8333,-106.9173,84.58,31,1,3.0,clear sky
529,Belen,TR,36.4891,36.2233,80.74,62,0,17.27,clear sky
530,Gympie,AU,-26.1898,152.665,56.32,47,2,6.04,clear sky
531,Northampton,US,40.8754,-75.2499,68.94,90,0,3.11,clear sky
532,Devonport,AU,-41.1667,146.35,44.1,63,36,10.56,scattered clouds
533,Biasca,CH,46.3597,8.9697,83.77,49,0,1.14,clear sky
534,Skjervoy,NO,70.0311,20.9714,42.8,74,100,22.7,light rain
535,Moron,AR,-34.6534,-58.6198,44.91,83,2,4.0,clear sky
536,Kuching,MY,1.55,110.3333,89.22,70,40,8.05,scattered clouds
537,Teguldet,RU,57.3064,88.1667,74.88,44,65,3.29,broken clouds
538,Priyutnoye,RU,46.1011,43.5072,101.7,17,0,6.02,clear sky
539,Dumfries,US,38.5676,-77.328,73.76,87,1,4.61,clear sky
540,Yeppoon,AU,-23.1333,150.7333,67.78,44,1,6.24,clear sky
541,Kodino,RU,63.7198,39.6447,68.31,38,58,9.22,broken clouds
542,Noumea,NC,-22.2763,166.4572,67.98,88,90,4.21,overcast clouds
543,Japura,ID,-0.3167,102.35,92.79,47,100,3.71,overcast clouds
544,Carmaux,FR,44.051,2.158,78.94,65,0,2.77,clear sky
545,Warrnambool,AU,-38.3833,142.4833,46.81,56,100,26.06,overcast clouds
546,Iranshahr,IR,27.2025,60.6848,93.54,49,77,4.61,haze
547,Egvekinot,RU,66.3167,-179.1667,35.02,91,100,12.03,overcast clouds
548,Henties Bay,NA,-22.116,14.2845,53.85,83,0,8.46,clear sky
549,Bucu,RO,44.6053,27.4934,80.96,64,1,4.23,clear sky
550,Kondinskoye,RU,59.6481,67.41,78.19,43,100,4.88,overcast clouds
551,Puerto Quijarro,BO,-17.7833,-57.7667,52.45,25,62,3.47,broken clouds
552,La Ronge,CA,55.1001,-105.2842,53.85,94,90,0.0,smoke
553,Lagoa,PT,39.05,-27.9833,69.26,92,100,29.59,overcast clouds
554,Turayf,SA,31.6725,38.6637,100.65,19,0,6.91,clear sky
555,Gurh,IN,24.5167,81.5167,90.86,51,100,15.3,overcast clouds
556,Jilib,SO,0.4883,42.7854,88.57,40,98,15.84,overcast clouds
557,Fuxin,CN,42.0156,121.6589,84.22,63,56,12.19,broken clouds
558,Port Macquarie,AU,-31.4333,152.9167,55.36,51,100,9.42,overcast clouds
559,Sandakan,MY,5.8402,118.1179,89.28,66,40,8.01,scattered clouds
560,San Carlos De Bariloche,AR,-41.1456,-71.3082,46.15,81,40,6.91,light rain
561,Inhambane,MZ,-23.865,35.3833,69.78,83,20,6.91,few clouds
562,Nandyal,IN,15.4833,78.4833,85.37,59,100,20.31,overcast clouds
563,Nuuk,GL,64.1835,-51.7216,45.21,81,75,1.14,light shower snow
564,Havre-Saint-Pierre,CA,50.2334,-63.5986,62.96,94,90,3.44,overcast clouds
565,Madang,PG,-5.2246,145.7966,79.54,87,100,4.38,overcast clouds
566,Ust-Nera,RU,64.5667,143.2,70.09,61,100,2.46,overcast clouds
567,Gemena,CD,3.25,19.7667,77.85,69,100,1.83,overcast clouds
568,Mayskiy,RU,47.6931,40.1025,96.21,26,0,4.63,clear sky
569,Denpasar,ID,-8.65,115.2167,83.86,79,20,12.66,few clouds
570,Marsa Matruh,EG,31.3525,27.2453,84.4,74,40,11.5,scattered clouds
571,Moyale,KE,3.5167,39.0584,72.12,52,53,16.69,broken clouds
572,Porbandar,IN,21.6422,69.6093,85.64,75,99,24.27,overcast clouds
573,Aras,ES,42.5617,-2.356,74.05,52,0,8.05,clear sky
574,Buala,SB,-8.145,159.5921,79.48,86,100,7.61,light rain
575,Port Hedland,AU,-20.3167,118.5667,87.85,20,87,10.36,overcast clouds
576,Manzhouli,CN,49.6,117.4333,84.38,52,12,8.46,few clouds
577,Kawalu,ID,-7.3817,108.2082,86.52,57,40,2.26,scattered clouds
578,Albacete,ES,38.8333,-2.0,78.19,50,0,4.61,clear sky
579,Teguise,ES,29.0605,-13.564,66.42,78,20,17.27,few clouds
580,Tall Kayf,TR,37.0833,41.0667,102.54,8,0,6.69,clear sky
581,Makat,KZ,47.6469,53.3463,99.36,20,55,6.08,broken clouds
582,Bhera,PK,32.4832,72.9097,91.72,56,91,6.71,overcast clouds
583,Codrington,AU,-38.2667,141.9667,49.71,52,100,23.67,overcast clouds
584,Saint Anthony,US,45.0205,-93.218,73.02,84,1,0.0,clear sky
585,Jalu,LY,29.0331,21.5482,87.06,38,0,9.71,clear sky
586,Agogo,GH,6.8,-1.0819,71.98,80,71,5.77,broken clouds
587,Donetsk,UA,48.0,37.8,91.89,36,0,10.0,clear sky
588,Yerbogachen,RU,61.2767,108.0108,77.61,35,81,4.43,broken clouds
589,Buraydah,SA,26.326,43.975,108.05,7,46,14.47,scattered clouds
590,Le Port,RE,-20.9373,55.2919,77.0,65,27,4.32,scattered clouds
591,Jiexiu,CN,37.0244,111.9125,78.57,60,92,9.31,overcast clouds
592,Sturgis,US,41.7992,-85.4192,66.24,57,1,0.0,clear sky
593,Marrakesh,MA,31.6315,-8.0083,71.67,60,0,4.61,clear sky
594,Brae,GB,60.3964,-1.353,53.51,80,100,9.6,overcast clouds
595,Sabha,LY,27.0377,14.4283,91.06,19,39,14.16,scattered clouds
596,Pemangkat,ID,1.1667,108.9667,85.46,70,82,8.28,broken clouds
597,Tubuala,PA,9.5167,-79.0333,79.34,82,86,9.06,overcast clouds
598,Tanout,NE,14.9709,8.8879,87.22,47,5,14.61,clear sky
599,Cam Ranh,VN,11.9214,109.1591,93.16,40,40,9.22,scattered clouds
600,Laguna,US,38.421,-121.4238,84.7,58,1,4.0,clear sky
601,Itarantim,BR,-15.6597,-40.0656,66.51,94,86,1.9,overcast clouds
602,Starobaltachevo,RU,56.0013,55.9213,86.99,34,40,6.76,scattered clouds
603,Esna,EG,25.2934,32.554,100.42,13,78,10.87,broken clouds
604,Pandan,PH,14.0453,124.1694,85.42,74,100,13.18,overcast clouds
605,Oskarshamn,SE,57.2645,16.4484,71.98,49,76,10.42,broken clouds
606,Nizhniy Kuranakh,RU,58.8353,125.4869,75.65,80,83,5.48,light rain
607,Itarema,BR,-2.9248,-39.9167,76.68,90,94,10.45,overcast clouds
608,Loralai,PK,30.3705,68.598,91.83,29,4,19.53,clear sky
609,Borogontsy,RU,62.6683,131.1683,85.12,40,81,5.86,broken clouds
610,Horta,PT,38.5333,-28.6333,71.24,88,75,27.63,broken clouds
611,Bilibino,RU,68.0546,166.4372,61.74,40,100,4.12,overcast clouds
612,Jumla,NP,29.2747,82.1838,66.02,91,100,4.79,overcast clouds
613,Villa Carlos Paz,AR,-31.4241,-64.4978,50.9,46,0,24.0,clear sky
614,Comodoro Rivadavia,AR,-45.8667,-67.5,51.66,50,0,20.71,clear sky
615,Minudasht,IR,37.2289,55.3747,98.17,26,20,4.61,few clouds
616,Kuandian,CN,40.7286,124.7847,78.58,84,95,4.38,overcast clouds
617,Dwarka,IN,22.2394,68.9678,84.99,78,96,25.23,overcast clouds
618,Beyneu,KZ,45.3167,55.2,102.58,14,2,2.86,clear sky
619,Bud,US,39.447,-86.1758,67.91,94,0,4.54,clear sky
620,Santa Cruz,BO,-17.8,-63.1667,56.66,41,100,8.05,overcast clouds
621,Kharp,RU,66.8014,65.8081,76.48,42,91,18.07,overcast clouds
622,Jarvakandi,EE,58.7789,24.8258,67.51,46,33,8.28,scattered clouds
623,Iztapa,GT,13.9333,-90.7075,76.53,75,58,5.26,broken clouds
624,Burgeo,CA,47.6167,-57.6152,60.19,99,100,5.21,overcast clouds
625,Mizdah,LY,31.4451,12.9801,80.51,36,0,2.71,clear sky
626,Obo,CF,5.3998,26.4869,77.99,63,100,3.36,overcast clouds
627,Bundaberg,AU,-24.85,152.35,68.29,58,0,1.01,clear sky
628,Bilma,NE,18.6853,12.9164,94.3,32,0,17.38,clear sky
629,Basco,PH,20.4487,121.9702,78.94,88,100,22.5,moderate rain
630,Aitape,PG,-3.1374,142.3475,78.12,89,100,5.32,light rain
631,Gat,IL,31.61,34.7642,90.39,29,3,9.42,clear sky
632,Horsham,GB,51.064,-0.3272,75.69,77,0,2.3,clear sky
633,Gonaives,HT,19.45,-72.6833,78.39,82,97,1.7,overcast clouds
634,Charters Towers,AU,-20.1,146.2667,67.95,30,82,8.25,broken clouds
635,Banda Aceh,ID,5.5577,95.3222,85.68,67,100,17.6,overcast clouds
636,Sandovo,RU,58.4602,36.4128,71.01,40,1,10.22,clear sky
637,Sinnamary,GF,5.3833,-52.95,74.64,92,32,2.15,scattered clouds
638,Brus Laguna,HN,15.75,-84.4833,73.83,99,100,0.4,overcast clouds
639,Shitanjing,CN,39.2342,106.3439,88.48,29,0,21.72,clear sky
640,Joshimath,IN,30.5667,79.5667,72.01,98,100,2.89,overcast clouds
641,Claveria,PH,18.6074,121.0832,85.8,75,90,11.99,overcast clouds
642,Listvyanka,RU,51.8535,104.8693,80.1,70,41,4.72,scattered clouds
643,Sao Joao De Pirabas,BR,-0.7747,-47.1772,75.09,90,1,4.25,clear sky
644,Tripoli,LY,32.8752,13.1875,81.14,55,0,3.49,clear sky
645,Ixtapa,MX,20.7,-105.2,76.23,95,94,3.0,overcast clouds
646,Palana,RU,59.1167,159.9667,53.4,78,27,5.82,scattered clouds
647,Tianpeng,CN,30.9866,103.9393,88.63,71,78,5.59,broken clouds
648,La Cruz,MX,23.9167,-106.9,81.46,89,71,2.01,broken clouds
649,Gambo,CF,4.6482,22.2633,71.96,91,100,0.72,overcast clouds
650,Pandamatenga,BW,-18.5278,25.627,66.34,31,0,6.33,clear sky
651,Tonantins,BR,-2.8731,-67.8022,70.79,98,92,3.09,overcast clouds
652,Proletarsk,RU,46.7031,41.7192,100.47,26,0,8.12,clear sky
653,Russell,US,32.3502,-85.1999,74.91,91,90,0.0,overcast clouds
654,Sao Luis,BR,-2.5297,-44.3028,79.0,83,0,9.22,clear sky
655,Havoysund,NO,70.9963,24.6622,47.28,73,97,23.78,light rain
656,Washington,US,47.5001,-120.5015,73.8,55,0,6.78,clear sky
657,Vredendal,ZA,-31.6683,18.5012,53.53,80,100,18.23,overcast clouds
658,Carson City,US,39.1638,-119.7674,72.43,60,90,0.0,haze
659,Vallenar,CL,-28.5708,-70.7581,57.43,30,0,3.18,clear sky
660,Turukhansk,RU,65.8167,87.9833,65.41,43,0,8.88,clear sky
661,Awjilah,LY,29.1081,21.2869,86.27,40,0,9.84,clear sky
662,Padong,PH,18.0522,120.7567,81.88,89,87,7.25,light rain
663,Kolyvan,RU,55.3053,82.7391,75.06,55,100,3.22,overcast clouds
664,Kodinsk,RU,58.6881,99.1844,71.58,62,100,4.56,overcast clouds
665,Sakakah,SA,29.9697,40.2064,105.37,9,16,8.7,few clouds
666,Waipawa,NZ,-41.4122,175.5153,50.04,91,33,4.9,scattered clouds
667,Contamana,PE,-7.3333,-75.0167,64.31,99,53,1.99,broken clouds
668,Soe,ID,-9.8607,124.284,78.24,45,94,8.93,overcast clouds
669,Shimoda,JP,34.6667,138.95,85.1,74,24,7.34,few clouds
670,Lata,PT,40.1629,-8.3327,63.91,73,100,4.88,overcast clouds
671,Huarmey,PE,-10.0681,-78.1522,62.91,86,34,3.06,scattered clouds
672,Thohoyandou,ZA,-22.9456,30.485,68.43,32,0,3.36,clear sky
673,Saint-Augustin,CA,51.226,-58.6502,57.96,94,100,4.03,overcast clouds
674,Miracatu,BR,-24.2814,-47.4597,46.26,73,97,1.83,overcast clouds
675,Gornopravdinsk,RU,60.05,69.9,77.86,44,28,3.87,scattered clouds
676,Ahome,MX,25.9167,-109.1833,86.14,77,93,1.99,overcast clouds
677,Kawai,JP,34.2333,135.85,81.82,56,23,1.86,few clouds
678,Uruzgan,AF,32.8333,66.0,90.12,13,4,8.7,clear sky
679,Imbituba,BR,-28.24,-48.6703,48.81,77,0,5.5,clear sky
680,Salinopolis,BR,-0.6136,-47.3561,77.99,83,2,7.43,clear sky
681,Anadyr,RU,64.75,177.4833,46.9,93,75,13.0,light rain
682,Chaman,PK,30.9236,66.4512,92.32,10,0,19.26,clear sky
